true_values,predicted_values,difference,Action/Adventure,Fantasy/Supernatural,Comedy,Drama/Romance,Science Fiction,Psychological/Thriller,Other/Uncategorized,type_Movie,type_Music,type_ONA,type_OVA,type_Special,type_TV
6.37,6.194279257415548,0.1757207425844518,0,0,0,0,0,0,1,False,False,False,True,False,False
7.74,7.291717315856933,0.4482826841430674,0,0,1,0,0,0,0,False,False,False,True,False,False
5.95,5.717686178238372,0.23231382176162807,0,0,0,0,0,0,1,False,False,False,True,False,False
4.33,5.733344352458867,1.4033443524588671,1,0,0,0,1,0,0,True,False,False,False,False,False
7.81,8.18379715429513,0.37379715429513016,1,1,0,1,0,0,0,True,False,False,False,False,False
6.85,6.76661817081521,0.08338182918478942,0,0,1,0,0,0,1,True,False,False,False,False,False
4.66,5.59464592672923,0.93464592672923,0,0,1,0,0,0,1,False,False,False,True,False,False
6.6,7.282418018682784,0.6824180186827844,1,0,0,0,0,0,0,True,False,False,False,False,False
7.48,7.465943821077052,0.014056178922948526,0,0,1,1,0,0,0,False,False,False,False,False,True
6.9,6.471205099177807,0.4287949008221936,1,1,0,0,0,0,1,False,False,False,True,False,False
7.36,7.129591302791304,0.23040869720869672,0,0,0,0,0,0,1,False,False,False,True,False,False
6.83,6.661284772526836,0.16871522747316448,1,0,0,0,0,0,1,False,False,False,True,False,False
6.47610799251537,6.542264272964818,0.06615628044944799,0,1,1,1,0,0,0,False,False,False,False,False,True
7.94,7.248863063078359,0.6911369369216418,0,1,1,1,0,0,0,False,False,False,False,True,False
3.2,4.5605262668238,1.3605262668237996,0,0,1,0,0,0,0,True,False,False,False,False,False
5.64,5.3368431339533835,0.3031568660466162,0,0,0,0,0,0,1,False,False,False,True,False,False
6.36,5.591554129200939,0.7684458707990611,0,1,0,0,0,0,1,False,False,False,False,False,True
6.25,6.316018138490769,0.06601813849076876,1,1,1,1,1,0,0,False,False,False,True,False,False
7.2,5.930135726781323,1.2698642732186771,1,1,0,0,0,0,1,True,False,False,False,False,False
7.69,7.994334800328698,0.3043348003286974,1,1,0,0,1,0,0,False,False,False,False,False,True
6.22,5.448596388199594,0.7714036118004062,0,0,0,0,0,1,0,True,False,False,False,False,False
5.78,5.6267038347373255,0.15329616526267476,0,0,1,0,0,0,0,True,False,False,False,False,False
5.81,6.230859673689022,0.420859673689022,0,0,1,1,0,0,0,False,False,False,True,False,False
6.0,5.831180447447166,0.16881955255283376,0,0,1,0,0,0,0,False,False,False,True,False,False
7.06,6.835778405342344,0.22422159465765557,1,0,1,0,0,0,0,False,False,False,False,False,True
4.53,4.7151657882406965,0.1851657882406963,0,0,0,0,0,1,0,True,False,False,False,False,False
5.68,5.6189376439123055,0.06106235608769417,0,1,0,0,0,0,0,False,False,True,False,False,False
6.58,6.353704344260249,0.22629565573975086,0,0,0,0,0,0,0,False,True,False,False,False,False
7.09,6.964511883511641,0.12548811648835922,1,1,1,0,0,1,0,False,False,False,False,False,True
6.47610799251537,5.992201960859563,0.48390603165580703,0,0,1,0,0,0,1,True,False,False,False,False,False
6.55,5.733756729388652,0.8162432706113476,0,0,1,0,0,0,0,False,False,False,False,False,True
5.53,5.620413035861876,0.09041303586187599,0,1,0,0,0,1,0,True,False,False,False,False,False
5.77,5.697372621081844,0.0726273789181553,0,0,0,0,1,0,0,False,True,False,False,False,False
7.47,6.926597270804267,0.5434027291957326,0,0,0,0,0,0,1,False,False,False,False,True,False
6.22,4.871819889370369,1.348180110629631,0,1,0,1,0,0,0,True,False,False,False,False,False
6.95,7.341866361133108,0.3918663611331077,1,0,1,0,1,0,0,False,False,False,True,False,False
7.54,7.9863963707354575,0.44639637073545746,1,0,1,0,0,1,0,True,False,False,False,False,False
6.63,7.028599968002686,0.39859996800268593,0,0,1,0,0,0,0,False,False,False,False,True,False
5.08,5.70413297327096,0.6241329732709602,1,0,0,0,1,0,0,True,False,False,False,False,False
7.24,6.98269340161006,0.2573065983899401,0,0,0,1,1,0,0,False,False,False,False,False,True
5.2,5.362131832760712,0.16213183276071153,0,0,0,0,1,0,0,True,False,False,False,False,False
5.96,6.03632803558042,0.07632803558041967,0,1,0,0,0,0,1,False,False,False,True,False,False
5.55,5.361144459373604,0.18885554062639542,0,0,1,0,0,0,0,True,False,False,False,False,False
7.14,7.217857679944192,0.07785767994419235,1,1,1,1,0,0,1,True,False,False,False,False,False
5.41,6.371248562507521,0.9612485625075209,0,0,0,0,1,0,0,False,False,False,False,True,False
8.54,8.204892105208442,0.3351078947915571,1,1,1,0,0,1,0,False,False,False,False,True,False
7.19,5.606760077156426,1.5832399228435747,0,1,0,1,1,0,0,False,False,False,True,False,False
6.27,6.110892623967236,0.1591073760327637,0,0,0,0,0,0,0,False,True,False,False,False,False
5.59,4.765307519900043,0.8246924800999569,0,0,0,0,0,1,0,False,False,False,False,True,False
8.15,7.818181951232159,0.3318180487678415,0,0,1,0,0,0,0,False,False,False,True,False,False
7.06,6.8778939627261,0.18210603727389962,0,0,1,0,0,0,0,False,False,False,False,True,False
6.0,5.311769575935953,0.6882304240640469,0,0,1,0,0,0,0,False,False,False,True,False,False
6.18,6.356696975296763,0.1766969752967631,1,1,1,0,0,0,1,False,False,False,False,False,True
5.35,5.73026553869345,0.38026553869345037,0,1,0,0,0,0,0,False,False,False,True,False,False
6.3,6.088051050660009,0.2119489493399911,0,0,1,0,0,0,0,False,False,False,False,False,True
6.9,6.873258392005431,0.026741607994569705,1,1,1,0,0,0,1,False,False,False,False,True,False
6.93,6.384757744771584,0.5452422552284153,0,1,0,0,0,0,0,False,False,False,False,True,False
3.67,4.439290705040408,0.7692907050404081,0,0,0,0,0,0,0,False,True,False,False,False,False
5.92,6.4872548870461,0.5672548870460998,0,0,1,0,0,0,0,False,False,False,False,False,True
6.0,5.42309077154048,0.5769092284595203,0,0,1,0,0,0,0,False,False,True,False,False,False
6.11,6.030156852786798,0.07984314721320196,1,0,0,0,1,0,0,False,False,False,True,False,False
6.34,6.101749467802071,0.23825053219792913,0,0,1,0,0,0,0,True,False,False,False,False,False
7.3,7.232558504189161,0.06744149581083914,1,0,1,1,1,0,0,True,False,False,False,False,False
5.67,4.758534730230369,0.9114652697696313,0,0,0,0,0,1,0,False,True,False,False,False,False
8.01,7.422231580216007,0.587768419783993,0,0,1,1,0,0,0,False,False,False,True,False,False
7.78,7.721961021344751,0.058038978655249096,1,1,0,0,0,1,0,False,False,False,False,False,True
7.45,7.171680461154459,0.2783195388455413,1,1,0,0,1,0,0,False,False,False,False,True,False
5.8,6.255063074073108,0.45506307407310853,0,0,1,0,0,0,0,False,False,False,False,False,True
6.47,6.203045982045092,0.2669540179549079,1,1,1,0,0,0,0,False,False,False,False,True,False
6.33,7.160739091908373,0.8307390919083728,0,0,0,1,0,0,1,False,False,False,True,False,False
7.22,7.309543964324953,0.08954396432495315,0,0,1,0,0,0,0,False,False,False,False,True,False
6.43,6.488231731002582,0.058231731002582166,0,0,0,0,0,0,1,False,False,False,True,False,False
5.1,6.155512677308998,1.0555126773089984,1,0,1,1,1,0,0,False,False,False,True,False,False
6.57,5.55017178091546,1.0198282190845402,0,1,0,0,0,0,0,True,False,False,False,False,False
7.6,7.574686657522643,0.025313342477356393,1,0,1,1,1,0,0,False,False,False,False,False,True
8.76,7.191111651574484,1.5688883484255154,0,1,1,1,0,0,0,False,False,False,False,False,True
6.89,6.453307301393965,0.4366926986060351,1,0,1,0,0,0,1,False,False,False,False,True,False
6.66,6.311235660629322,0.3487643393706783,0,0,0,0,0,0,1,False,False,False,True,False,False
6.18,6.5302095147754455,0.3502095147754458,1,0,0,0,0,0,0,False,False,False,False,True,False
6.47,6.833355809943287,0.363355809943287,1,0,1,0,0,0,0,False,False,False,False,False,True
6.45,5.448748481196331,1.0012515188036692,1,1,1,0,0,0,0,False,False,False,True,False,False
4.59,4.55844941385573,0.0315505861442702,0,0,1,0,0,0,0,False,False,True,False,False,False
5.4,5.4012061318759885,0.00120613187598817,0,0,1,0,0,0,1,False,True,False,False,False,False
4.99,4.707203250917569,0.282796749082431,0,0,0,0,0,0,1,True,False,False,False,False,False
6.9,7.133938440454434,0.23393844045443402,1,1,1,0,0,0,0,False,False,False,False,False,True
7.26,6.99053430646498,0.2694656935350199,1,0,0,0,0,0,0,False,False,False,False,False,True
3.74,5.526395212093923,1.7863952120939226,0,1,1,0,0,1,0,False,False,True,False,False,False
6.67,6.244265909872154,0.4257340901278459,0,0,1,0,0,0,0,True,False,False,False,False,False
5.45,6.151172558818694,0.7011725588186941,0,0,1,0,0,0,0,False,False,False,False,False,True
7.63,7.281215216896947,0.34878478310305283,1,0,0,1,1,0,0,False,False,False,True,False,False
5.35,4.850182096777697,0.49981790322230246,0,0,0,0,0,0,1,False,False,True,False,False,False
6.88,6.834980837226834,0.04501916277316553,1,0,0,0,0,0,0,True,False,False,False,False,False
7.21,6.986112459934441,0.2238875400655589,1,1,1,1,0,0,1,False,False,False,False,False,True
7.16,7.072073143580205,0.08792685641979503,0,0,0,0,1,0,0,False,False,False,False,False,True
8.11,7.782992068571546,0.3270079314284535,0,1,1,1,0,1,0,False,False,False,False,False,True
7.8,6.08649918367627,1.7135008163237302,0,0,0,1,0,0,0,True,False,False,False,False,False
7.09,6.521877513543551,0.5681224864564491,0,0,1,0,0,0,0,False,False,False,False,False,True
6.76,5.8596893987167835,0.9003106012832163,0,0,0,0,0,0,1,True,False,False,False,False,False
5.89,5.530152364109596,0.3598476358904037,0,0,1,0,0,0,0,False,False,False,True,False,False
6.64,6.796565602079666,0.15656560207966663,0,1,1,0,0,0,0,False,False,False,False,True,False
7.46,7.434936040198585,0.025063959801414626,1,0,0,0,0,0,0,False,False,False,True,False,False
6.78,6.853557122269285,0.07355712226928457,0,1,1,1,0,0,1,False,False,False,False,True,False
5.26,5.345516034303414,0.08551603430341448,0,0,1,0,0,0,0,False,False,True,False,False,False
6.94,6.604989414864166,0.3350105851358345,1,1,1,0,0,0,0,False,False,False,False,False,True
7.6,7.860501083560942,0.2605010835609427,0,0,1,0,0,0,0,False,False,False,False,False,True
6.57,6.118937115594047,0.4510628844059532,0,0,1,1,0,0,0,True,False,False,False,False,False
5.57,6.036462065768819,0.46646206576881877,0,1,0,0,0,0,0,False,False,False,False,False,True
7.59,5.952203171332492,1.6377968286675078,0,0,0,0,0,1,0,True,False,False,False,False,False
6.33,6.667183472932613,0.33718347293261264,1,0,0,0,0,0,0,False,False,False,False,False,True
4.92,4.2220429934705646,0.6979570065294354,0,0,1,0,0,0,0,False,False,False,False,True,False
5.96,5.6293116582925755,0.33068834170742445,0,0,0,0,0,0,1,False,False,False,True,False,False
6.55,6.774967739421925,0.22496773942192494,1,1,0,0,0,0,0,False,False,False,False,True,False
5.84,6.300531926770747,0.46053192677074684,0,0,0,1,1,0,0,False,False,False,False,True,False
6.28,5.491380647544914,0.7886193524550862,0,1,0,0,0,0,0,True,False,False,False,False,False
6.66,6.63893342656989,0.02106657343010987,1,0,0,1,1,0,0,False,False,False,False,False,True
3.65,4.661722401517907,1.0117224015179072,0,0,0,0,0,0,0,False,True,False,False,False,False
6.35,6.499861096827493,0.14986109682749316,1,0,1,0,0,0,1,False,False,False,False,False,True
6.96,6.801570966498471,0.1584290335015286,0,1,0,0,0,0,1,False,False,False,True,False,False
7.14,7.520311595655945,0.38031159565594574,1,0,1,0,1,0,0,False,False,False,True,False,False
7.45,7.197638618027597,0.25236138197240354,0,1,1,1,0,0,0,False,False,False,True,False,False
7.04,6.6218836654507305,0.41811633454926955,0,0,1,1,0,0,0,False,False,False,True,False,False
7.05,6.917857602927494,0.13214239707250552,1,0,1,1,0,0,0,False,False,False,False,False,True
8.16,8.255319015426226,0.09531901542622556,1,1,1,0,0,0,0,False,False,False,False,False,True
5.72,6.542595880784299,0.8225958807842995,1,0,1,0,0,0,1,False,False,False,False,False,True
3.43,5.058684929657064,1.6286849296570636,0,0,0,0,0,0,1,False,True,False,False,False,False
6.16,6.424346208639424,0.2643462086394237,0,0,1,0,0,0,1,False,False,False,False,True,False
5.06,4.93497438577352,0.1250256142264794,0,0,0,1,0,0,1,False,False,False,True,False,False
6.81,6.398217072719838,0.41178292728016164,0,0,1,1,0,0,0,True,False,False,False,False,False
4.06,4.907461636928497,0.8474616369284975,0,0,0,0,0,0,1,False,True,False,False,False,False
7.49,7.477342142356829,0.01265785764317151,1,0,0,1,1,0,0,False,False,False,False,False,True
5.79,5.434474268044703,0.35552573195529735,0,0,1,0,0,0,0,True,False,False,False,False,False
3.26,4.183385936681802,0.923385936681802,0,0,0,0,1,0,1,False,False,False,False,True,False
6.3,6.684448936457877,0.38444893645787737,1,0,0,0,1,0,0,False,False,False,False,False,True
7.17,7.144799284077021,0.025200715922978567,1,0,0,0,0,0,0,False,False,False,False,False,True
5.77,5.584254505603859,0.18574549439614074,0,1,0,0,0,0,0,False,False,False,True,False,False
5.94,6.141208615255336,0.20120861525533584,0,0,1,0,0,0,0,False,False,False,False,False,True
4.79,6.075869973749841,1.2858699737498407,0,0,0,1,0,0,1,False,False,False,True,False,False
6.15,6.330910300589157,0.18091030058915702,0,0,1,0,0,0,0,False,False,False,True,False,False
7.65,7.2907250453411345,0.35927495465886583,1,0,1,0,0,1,0,False,False,False,False,True,False
6.0,6.569062080340638,0.5690620803406379,0,0,0,0,0,0,0,False,False,False,True,False,False
6.47610799251537,6.068122322324184,0.40798567019118614,0,0,0,0,0,0,0,False,False,False,True,False,False
5.45,5.619638622533956,0.1696386225339559,0,0,0,0,1,0,1,False,False,False,False,False,True
6.35,5.903227478419381,0.44677252158061886,1,1,0,0,1,0,0,True,False,False,False,False,False
6.53,6.424541912579774,0.10545808742022622,1,0,1,0,0,0,0,False,False,False,False,False,True
8.0,5.533162166372237,2.466837833627763,1,1,1,0,0,0,1,True,False,False,False,False,False
6.09,6.537428477508524,0.44742847750852377,0,1,1,0,0,0,0,False,False,False,False,True,False
6.45,6.817432495639783,0.36743249563978253,1,0,0,0,1,0,0,False,False,False,False,False,True
8.07,8.129051017552154,0.059051017552153695,1,0,0,1,1,0,0,False,False,False,False,False,True
4.0,4.999050029240513,0.9990500292405127,0,0,0,0,0,0,0,False,False,False,False,False,True
5.75,6.343493244965432,0.5934932449654324,0,1,0,0,0,0,1,False,False,False,True,False,False
6.44,6.633790915959154,0.19379091595915376,1,0,0,0,0,0,0,False,False,False,False,False,True
6.33,5.387395390120727,0.9426046098792726,0,0,1,0,0,0,1,False,False,False,False,False,True
5.61,6.028347454404351,0.4183474544043504,0,0,0,0,0,0,1,False,False,False,True,False,False
5.67,6.927574285780275,1.257574285780275,0,0,0,0,0,0,1,True,False,False,False,False,False
7.45,7.250761308021089,0.19923869197891086,1,1,1,0,0,1,0,False,False,False,False,False,True
6.59,5.709294696593412,0.8807053034065877,0,0,1,0,0,0,0,True,False,False,False,False,False
5.56,5.881541932172016,0.32154193217201676,0,0,1,0,1,0,0,False,False,False,False,True,False
5.8,5.749572401784739,0.05042759821526044,1,0,0,0,1,0,0,False,True,False,False,False,False
7.85,7.64035530892834,0.2096446910716594,0,0,1,1,0,0,0,False,False,False,True,False,False
5.62,6.465036077147378,0.8450360771473777,0,0,1,0,0,0,0,False,False,False,False,True,False
7.72,7.5182663504182035,0.2017336495817963,1,1,1,0,1,0,0,False,False,False,False,False,True
6.57,6.082255793256701,0.4877442067432991,1,0,0,0,0,0,0,True,False,False,False,False,False
7.64,7.468156996420969,0.17184300357903037,0,1,1,1,0,0,0,False,False,False,False,True,False
5.47,5.467712419875608,0.002287580124392008,0,0,0,0,0,0,1,False,False,False,True,False,False
6.17,6.143829702328446,0.026170297671553655,0,0,0,0,1,0,0,True,False,False,False,False,False
6.9,7.009052578096134,0.10905257809613378,1,0,0,0,1,0,0,False,False,False,False,False,True
6.84,6.263711015072943,0.5762889849270572,0,0,0,0,0,0,1,False,False,False,True,False,False
6.04,6.057412747717826,0.01741274771782564,0,1,0,0,0,0,1,False,False,False,True,False,False
5.59,5.751109057351393,0.16110905735139358,0,0,0,0,0,0,0,False,True,False,False,False,False
6.72,7.960315966792866,1.240315966792866,1,1,1,0,1,0,0,False,False,False,False,False,True
6.32,6.2219317156773855,0.09806828432261483,0,0,1,0,0,0,0,False,False,True,False,False,False
7.75,7.740066666159835,0.009933333840164593,1,1,0,0,0,0,0,True,False,False,False,False,False
6.99,6.514162043054944,0.47583795694505593,1,0,1,0,0,0,0,False,False,False,False,True,False
6.43,6.435461865724902,0.0054618657249019265,0,0,0,1,0,0,0,False,False,False,True,False,False
6.83,7.0358978496555595,0.20589784965555946,1,0,1,0,0,0,1,False,False,False,False,False,True
6.27,6.075424327370594,0.1945756726294059,1,0,1,0,0,0,0,False,False,False,True,False,False
7.31,7.7151910517368565,0.4051910517368569,1,0,1,1,0,0,0,False,False,False,False,True,False
6.34,6.615101889628582,0.27510188962858173,1,0,0,0,1,0,0,False,False,False,True,False,False
7.16,7.303602593280962,0.1436025932809617,0,1,1,1,0,0,0,False,False,False,False,False,True
4.4,5.52086457093182,1.1208645709318192,1,1,0,0,0,0,0,True,False,False,False,False,False
5.71,6.139297541973926,0.4292975419739262,0,0,0,1,0,0,0,False,False,False,True,False,False
4.33,4.934459065358208,0.604459065358208,0,0,0,0,0,0,1,False,True,False,False,False,False
6.85,6.644194090733384,0.20580590926661557,0,0,1,0,0,0,0,False,False,False,False,False,True
5.82,6.695707584796544,0.8757075847965439,0,1,0,0,0,0,1,True,False,False,False,False,False
4.91,5.576947362985497,0.6669473629854972,0,0,0,0,1,0,0,False,True,False,False,False,False
7.96,7.899811012702403,0.0601889872975967,1,0,0,1,1,0,0,False,False,False,False,False,True
4.83,5.4442787654775096,0.6142787654775095,0,0,1,0,0,0,1,False,False,False,True,False,False
6.48,6.1256950610558265,0.3543049389441739,0,0,0,1,0,0,0,False,False,False,True,False,False
6.46,6.157605781786703,0.3023942182132968,0,0,0,1,0,0,0,False,False,True,False,False,False
5.46,5.741639736308569,0.281639736308569,0,1,0,0,0,0,0,False,False,False,True,False,False
6.67,6.742713074759069,0.07271307475906941,1,1,0,0,0,0,0,False,False,False,False,True,False
6.0,4.948293978831748,1.0517060211682523,0,0,0,0,0,0,1,False,True,False,False,False,False
6.81,6.949914185485461,0.13991418548546175,1,0,0,0,0,0,0,False,False,False,False,False,True
6.09,5.882922298834119,0.20707770116588087,0,0,0,0,0,0,1,False,False,False,True,False,False
6.61,6.600600674002334,0.009399325997666352,0,0,0,1,0,0,0,False,False,False,True,False,False
7.6,7.406518306907698,0.193481693092302,0,1,0,0,0,0,0,True,False,False,False,False,False
6.99,7.220826277743402,0.23082627774340203,0,1,0,1,0,1,0,True,False,False,False,False,False
7.27,6.918952774212788,0.3510472257872115,1,0,0,0,1,0,0,False,False,False,False,False,True
